Year,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2018,0 days 01:18:03.509000,BOT,77,,20.0,5.0,,0 days 01:18:03.509000,0 days 00:00:40.198000,0 days 00:00:51.267000,,0 days 01:16:24.458000,0 days 01:17:15.649000,,206.0,131.0,,253.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:15:44.135000,2018-09-15 14:00:44.186,1,,False,,False,False
2018,0 days 00:22:42.014000,RIC,3,,1.0,1.0,0 days 00:20:26.273000,,,0 days 00:00:47.638000,0 days 00:00:55.368000,,0 days 00:21:46.908000,0 days 00:22:42.211000,271.0,248.0,253.0,,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:20:26.273000,2018-09-15 13:05:26.324,1,,False,,False,False
2018,0 days 00:24:20.167000,RIC,3,0 days 00:01:38.153000,2.0,1.0,,,0 days 00:00:26.918000,0 days 00:00:37.767000,0 days 00:00:33.468000,0 days 00:23:08.932000,0 days 00:23:46.699000,0 days 00:24:20.167000,307.0,271.0,260.0,298.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 00:22:42.014000,2018-09-15 13:07:42.065,1,,False,,False,True
2018,0 days 00:26:29.340000,RIC,3,0 days 00:02:09.173000,3.0,1.0,,0 days 00:26:21.537000,0 days 00:00:34.885000,0 days 00:00:47.375000,0 days 00:00:46.913000,0 days 00:24:55.052000,0 days 00:25:42.427000,0 days 00:26:29.340000,270.0,247.0,,279.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 00:24:20.167000,2018-09-15 13:09:20.218,1,,False,,False,False
2018,0 days 00:44:23.538000,RIC,3,,4.0,2.0,0 days 00:42:17.942000,,,0 days 00:00:48.076000,0 days 00:00:45.479000,,0 days 00:43:38.059000,0 days 00:44:23.671000,265.0,246.0,258.0,,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:26:29.340000,2018-09-15 13:11:29.391,12,,False,,False,False
2018,0 days 00:46:00.944000,RIC,3,0 days 00:01:37.406000,5.0,2.0,,,0 days 00:00:26.576000,0 days 00:00:37.486000,0 days 00:00:33.344000,0 days 00:44:50.114000,0 days 00:45:27.600000,0 days 00:46:00.944000,309.0,273.0,258.0,300.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 00:44:23.538000,2018-09-15 13:29:23.589,1,,False,,False,True
2018,0 days 00:49:01.233000,RIC,3,,6.0,2.0,,0 days 00:48:14.067000,0 days 00:00:40.301000,0 days 00:00:49.313000,0 days 00:01:30.671000,0 days 00:46:41.279000,0 days 00:47:30.562000,0 days 00:49:01.290000,222.0,248.0,,164.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 00:46:00.944000,2018-09-15 13:31:00.995,1,,False,,False,False
2018,0 days 01:06:15.514000,RIC,3,,7.0,3.0,0 days 01:03:55.463000,,,0 days 00:00:50.592000,0 days 00:00:54.515000,,0 days 01:05:21.018000,0 days 01:06:15.631000,166.0,246.0,260.0,,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:49:01.233000,2018-09-15 13:34:01.284,1,,False,,False,False
2018,0 days 01:07:53.122000,RIC,3,0 days 00:01:37.608000,8.0,3.0,,,0 days 00:00:26.758000,0 days 00:00:37.641000,0 days 00:00:33.209000,0 days 01:06:42.272000,0 days 01:07:19.913000,0 days 01:07:53.122000,309.0,274.0,263.0,303.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 01:06:15.514000,2018-09-15 13:51:15.565,1,,False,,False,True
2018,0 days 01:09:55.799000,RIC,3,0 days 00:02:02.677000,9.0,3.0,,0 days 01:09:48.005000,0 days 00:00:31.372000,0 days 00:00:43.382000,0 days 00:00:47.923000,0 days 01:08:24.494000,0 days 01:09:07.876000,0 days 01:09:55.799000,286.0,254.0,,289.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 01:07:53.122000,2018-09-15 13:52:53.173,1,,False,,False,False
2018,0 days 01:14:17.093000,RIC,3,,10.0,4.0,0 days 01:12:06.516000,,,0 days 00:00:48.085000,0 days 00:00:50.410000,,0 days 01:13:26.683000,0 days 01:14:17.228000,277.0,244.0,258.0,,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 01:09:55.799000,2018-09-15 13:54:55.850,1,,False,,False,False
2018,0 days 01:15:54.089000,RIC,3,0 days 00:01:36.996000,11.0,4.0,,,0 days 00:00:26.536000,0 days 00:00:37.453000,0 days 00:00:33.007000,0 days 01:14:43.629000,0 days 01:15:21.082000,0 days 01:15:54.089000,311.0,274.0,261.0,301.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 01:14:17.093000,2018-09-15 13:59:17.144,1,,False,,False,True
2018,0 days 01:17:51.120000,RIC,3,,12.0,4.0,,0 days 01:17:51.120000,0 days 00:00:32.928000,0 days 00:00:46.366000,,0 days 01:16:27.087000,0 days 01:17:13.508000,,285.0,250.0,,287.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 01:15:54.089000,2018-09-15 14:00:54.140,1,,False,,False,False
2018,0 days 00:22:50.772000,VER,33,,1.0,1.0,0 days 00:20:37.297000,,,0 days 00:00:47.698000,0 days 00:00:53.205000,,0 days 00:21:57.588000,0 days 00:22:50.868000,267.0,247.0,256.0,,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:20:37.297000,2018-09-15 13:05:37.348,1,,False,,False,False
2018,0 days 00:24:29.523000,VER,33,0 days 00:01:38.751000,2.0,1.0,,,0 days 00:00:26.934000,0 days 00:00:37.951000,0 days 00:00:33.866000,0 days 00:23:17.706000,0 days 00:23:55.657000,0 days 00:24:29.523000,307.0,273.0,259.0,300.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 00:22:50.772000,2018-09-15 13:07:50.823,1,,False,,False,True
2018,0 days 00:26:48.224000,VER,33,0 days 00:02:18.701000,3.0,1.0,,,0 days 00:00:35.580000,0 days 00:00:51.075000,0 days 00:00:52.046000,0 days 00:25:05.103000,0 days 00:25:56.178000,0 days 00:26:48.224000,235.0,252.0,257.0,254.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 00:24:29.523000,2018-09-15 13:09:29.574,1,,False,,False,True
2018,0 days 00:28:49.723000,VER,33,0 days 00:02:01.499000,4.0,1.0,,0 days 00:28:41.877000,0 days 00:00:26.842000,0 days 00:00:38.030000,0 days 00:00:56.627000,0 days 00:27:15.066000,0 days 00:27:53.096000,0 days 00:28:49.723000,308.0,272.0,,300.0,False,HYPERSOFT,4.0,True,Red Bull Racing,0 days 00:26:48.224000,2018-09-15 13:11:48.275,1,,False,,False,False
2018,0 days 00:44:36.373000,VER,33,,5.0,2.0,0 days 00:42:27.100000,,,0 days 00:00:47.428000,0 days 00:00:51.953000,,0 days 00:43:44.435000,0 days 00:44:36.375000,287.0,248.0,256.0,,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:28:49.723000,2018-09-15 13:13:49.774,12,,False,,False,False
2018,0 days 00:46:13.587000,VER,33,0 days 00:01:37.214000,6.0,2.0,,,0 days 00:00:26.611000,0 days 00:00:37.121000,0 days 00:00:33.482000,0 days 00:45:02.984000,0 days 00:45:40.105000,0 days 00:46:13.587000,309.0,273.0,262.0,300.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 00:44:36.373000,2018-09-15 13:29:36.424,1,,False,,False,True
2018,0 days 00:48:27.690000,VER,33,0 days 00:02:14.103000,7.0,2.0,,0 days 00:48:19.865000,0 days 00:00:32.148000,0 days 00:00:51.626000,0 days 00:00:50.329000,0 days 00:46:45.735000,0 days 00:47:37.361000,0 days 00:48:27.690000,237.0,223.0,,279.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 00:46:13.587000,2018-09-15 13:31:13.638,1,,False,,False,False
2018,0 days 01:06:22.626000,VER,33,,8.0,3.0,0 days 01:04:12.544000,,,0 days 00:00:47.658000,0 days 00:00:51.137000,,0 days 01:05:31.507000,0 days 01:06:22.692000,265.0,247.0,258.0,,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:48:27.690000,2018-09-15 13:33:27.741,1,,False,,False,False
2018,0 days 01:07:58.960000,VER,33,0 days 00:01:36.334000,9.0,3.0,,,0 days 00:00:26.428000,0 days 00:00:36.996000,0 days 00:00:32.910000,0 days 01:06:49.054000,0 days 01:07:26.050000,0 days 01:07:58.960000,310.0,274.0,259.0,301.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 01:06:22.626000,2018-09-15 13:51:22.677,1,,False,,False,True
2018,0 days 01:10:03.479000,VER,33,0 days 00:02:04.519000,10.0,3.0,,0 days 01:09:55.675000,0 days 00:00:32.315000,0 days 00:00:44.900000,0 days 00:00:47.304000,0 days 01:08:31.275000,0 days 01:09:16.175000,0 days 01:10:03.479000,265.0,248.0,,267.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 01:07:58.960000,2018-09-15 13:52:59.011,1,,False,,False,False
2018,0 days 01:14:29.490000,VER,33,,11.0,4.0,0 days 01:12:24.799000,,,0 days 00:00:47.564000,0 days 00:00:46.186000,,0 days 01:13:43.374000,0 days 01:14:29.495000,273.0,243.0,259.0,,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 01:10:03.479000,2018-09-15 13:55:03.530,1,,False,,False,False
2018,0 days 01:16:06.097000,VER,33,0 days 00:01:36.607000,12.0,4.0,,,0 days 00:00:26.415000,0 days 00:00:36.857000,0 days 00:00:33.335000,0 days 01:14:55.905000,0 days 01:15:32.762000,0 days 01:16:06.097000,310.0,273.0,259.0,301.0,False,HYPERSOFT,2.0,True,Red Bull Racing,0 days 01:14:29.490000,2018-09-15 13:59:29.541,1,,False,,False,True
2018,0 days 01:18:42.103000,VER,33,,13.0,4.0,,,0 days 00:00:46.478000,0 days 00:01:01.797000,0 days 00:00:47.779000,0 days 01:16:52.567000,0 days 01:17:54.324000,0 days 01:18:42.236000,85.0,199.0,67.0,181.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 01:16:06.097000,2018-09-15 14:01:06.148,1,,False,,False,False
2018,0 days 00:17:45.018000,GRO,8,,1.0,,0 days 00:15:43.314000,,,0 days 00:00:48.417000,0 days 00:00:42.219000,,0 days 00:17:02.799000,0 days 00:17:45.118000,266.0,251.0,258.0,,False,nan,,True,Haas F1 Team,0 days 00:15:43.314000,2018-09-15 13:00:43.365,1,,False,,False,False
2018,0 days 00:19:24.964000,GRO,8,0 days 00:01:39.946000,2.0,,,,0 days 00:00:27.090000,0 days 00:00:38.362000,0 days 00:00:34.494000,0 days 00:18:12.108000,0 days 00:18:50.470000,0 days 00:19:24.964000,310.0,275.0,261.0,299.0,True,nan,,True,Haas F1 Team,0 days 00:17:45.018000,2018-09-15 13:02:45.069,1,,False,,False,True
2018,0 days 00:21:38.931000,GRO,8,0 days 00:02:13.967000,3.0,1.0,,0 days 00:21:32.409000,0 days 00:00:37.521000,0 days 00:00:46.370000,0 days 00:00:50.076000,0 days 00:20:02.485000,0 days 00:20:48.855000,0 days 00:21:38.931000,271.0,242.0,,259.0,False,HYPERSOFT,1.0,True,Haas F1 Team,0 days 00:19:24.964000,2018-09-15 13:04:25.015,1,,False,,False,False
2018,0 days 00:27:58.371000,GRO,8,,4.0,2.0,0 days 00:25:55.850000,,,0 days 00:00:48.568000,0 days 00:00:42.157000,,0 days 00:27:16.214000,0 days 00:27:58.468000,247.0,240.0,258.0,,False,HYPERSOFT,1.0,True,Haas F1 Team,0 days 00:21:38.931000,2018-09-15 13:06:38.982,1,,False,,False,False
2018,0 days 00:29:37.056000,GRO,8,0 days 00:01:38.685000,5.0,2.0,,,0 days 00:00:26.919000,0 days 00:00:38.042000,0 days 00:00:33.724000,0 days 00:28:25.290000,0 days 00:29:03.332000,0 days 00:29:37.056000,308.0,273.0,261.0,300.0,True,HYPERSOFT,2.0,True,Haas F1 Team,0 days 00:27:58.371000,2018-09-15 13:12:58.422,1,,False,,False,True
2018,0 days 00:32:41.710000,GRO,8,,6.0,2.0,,0 days 00:31:48.973000,0 days 00:00:33.390000,0 days 00:00:51.458000,0 days 00:01:39.808000,0 days 00:30:10.477000,0 days 00:31:01.902000,0 days 00:32:41.862000,245.0,216.0,,243.0,False,HYPERSOFT,3.0,True,Haas F1 Team,0 days 00:29:37.056000,2018-09-15 13:14:37.107,1,,False,,False,False
2018,0 days 00:45:31.447000,GRO,8,,7.0,3.0,0 days 00:43:18.275000,,,0 days 00:00:53.067000,0 days 00:00:48.617000,,0 days 00:44:42.830000,0 days 00:45:31.474000,250.0,238.0,261.0,,False,HYPERSOFT,1.0,True,Haas F1 Team,0 days 00:32:41.710000,2018-09-15 13:17:41.761,12,,False,,False,False
2018,0 days 00:47:10.386000,GRO,8,0 days 00:01:38.939000,8.0,3.0,,,0 days 00:00:26.984000,0 days 00:00:38.216000,0 days 00:00:33.739000,0 days 00:45:58.431000,0 days 00:46:36.647000,0 days 00:47:10.386000,312.0,275.0,259.0,303.0,True,HYPERSOFT,2.0,True,Haas F1 Team,0 days 00:45:31.447000,2018-09-15 13:30:31.498,1,,False,,False,True
2018,0 days 00:49:51.193000,GRO,8,,9.0,3.0,,0 days 00:49:06.321000,0 days 00:00:31.311000,0 days 00:00:45.325000,0 days 00:01:24.171000,0 days 00:47:41.721000,0 days 00:48:27.022000,0 days 00:49:51.279000,254.0,238.0,,268.0,False,HYPERSOFT,3.0,True,Haas F1 Team,0 days 00:47:10.386000,2018-09-15 13:32:10.437,1,,False,,False,False
2018,0 days 00:54:07.092000,GRO,8,,10.0,4.0,0 days 00:51:47.069000,,,0 days 00:00:50.349000,0 days 00:00:56.002000,,0 days 00:53:11.090000,0 days 00:54:07.126000,251.0,215.0,257.0,,False,HYPERSOFT,1.0,True,Haas F1 Team,0 days 00:49:51.193000,2018-09-15 13:34:51.244,1,,False,,False,False
2018,0 days 00:55:45.459000,GRO,8,0 days 00:01:38.367000,11.0,4.0,,,0 days 00:00:26.806000,0 days 00:00:37.868000,0 days 00:00:33.693000,0 days 00:54:33.898000,0 days 00:55:11.766000,0 days 00:55:45.459000,312.0,275.0,261.0,303.0,True,HYPERSOFT,2.0,True,Haas F1 Team,0 days 00:54:07.092000,2018-09-15 13:39:07.143,1,,False,,False,True
2018,0 days 00:58:09.150000,GRO,8,0 days 00:02:23.691000,12.0,4.0,,0 days 00:58:01.330000,0 days 00:00:36.663000,0 days 00:00:53.296000,0 days 00:00:53.732000,0 days 00:56:22.122000,0 days 00:57:15.418000,0 days 00:58:09.150000,220.0,209.0,,222.0,False,HYPERSOFT,3.0,True,Haas F1 Team,0 days 00:55:45.459000,2018-09-15 13:40:45.510,1,,False,,False,False
2018,0 days 01:10:48.614000,GRO,8,,13.0,4.0,0 days 01:08:48.584000,,,0 days 00:00:48.115000,0 days 00:00:40.358000,,0 days 01:10:08.256000,0 days 01:10:48.651000,251.0,206.0,261.0,,False,HYPERSOFT,4.0,True,Haas F1 Team,0 days 00:58:09.150000,2018-09-15 13:43:09.201,1,,False,,False,False
2018,0 days 01:12:26.934000,GRO,8,0 days 00:01:38.320000,14.0,5.0,,,0 days 00:00:26.772000,0 days 00:00:37.737000,0 days 00:00:33.811000,0 days 01:11:15.386000,0 days 01:11:53.123000,0 days 01:12:26.934000,308.0,273.0,259.0,301.0,True,HYPERSOFT,1.0,True,Haas F1 Team,0 days 01:10:48.614000,2018-09-15 13:55:48.665,1,,False,,False,True
2018,0 days 01:14:36.589000,GRO,8,,15.0,5.0,,0 days 01:14:36.589000,0 days 00:00:35.152000,0 days 00:00:47.960000,,0 days 01:13:02.128000,0 days 01:13:50.055000,,249.0,202.0,,217.0,False,HYPERSOFT,2.0,True,Haas F1 Team,0 days 01:12:26.934000,2018-09-15 13:57:26.985,1,,False,,False,False
2018,0 days 00:19:03.072000,OCO,31,,1.0,,0 days 00:16:54.179000,,,0 days 00:00:49.092000,0 days 00:00:46.566000,,0 days 00:18:16.506000,0 days 00:19:03.174000,238.0,246.0,262.0,,False,nan,,True,Racing Point,0 days 00:16:54.179000,2018-09-15 13:01:54.230,1,,False,,False,False
2018,0 days 00:20:41.984000,OCO,31,0 days 00:01:38.912000,2.0,1.0,,,0 days 00:00:27.024000,0 days 00:00:38.134000,0 days 00:00:33.754000,0 days 00:19:30.096000,0 days 00:20:08.230000,0 days 00:20:41.984000,314.0,277.0,262.0,306.0,True,HYPERSOFT,1.0,True,Racing Point,0 days 00:19:03.072000,2018-09-15 13:04:03.123,1,,False,,False,True
2018,0 days 00:23:16.700000,OCO,31,,3.0,1.0,,,0 days 00:00:41.767000,0 days 00:00:59.367000,0 days 00:00:53.581000,0 days 00:21:23.838000,0 days 00:22:23.119000,0 days 00:23:16.806000,150.0,245.0,256.0,273.0,False,HYPERSOFT,2.0,True,Racing Point,0 days 00:20:41.984000,2018-09-15 13:05:42.035,1,,False,,False,False
2018,0 days 00:24:56.528000,OCO,31,0 days 00:01:39.828000,4.0,1.0,,,0 days 00:00:27.263000,0 days 00:00:38.466000,0 days 00:00:34.099000,0 days 00:23:43.963000,0 days 00:24:22.429000,0 days 00:24:56.528000,314.0,276.0,259.0,303.0,False,HYPERSOFT,3.0,True,Racing Point,0 days 00:23:16.700000,2018-09-15 13:08:16.751,1,,False,,False,True
2018,0 days 00:26:57.777000,OCO,31,0 days 00:02:01.249000,5.0,1.0,,0 days 00:26:49.994000,0 days 00:00:30.517000,0 days 00:00:42.911000,0 days 00:00:47.821000,0 days 00:25:27.045000,0 days 00:26:09.956000,0 days 00:26:57.777000,279.0,254.0,,293.0,False,HYPERSOFT,4.0,True,Racing Point,0 days 00:24:56.528000,2018-09-15 13:09:56.579,1,,False,,False,False
2018,0 days 00:32:35.798000,OCO,31,,6.0,2.0,0 days 00:30:18.899000,,,0 days 00:00:52.984000,0 days 00:00:51.196000,,0 days 00:31:44.640000,0 days 00:32:35.909000,256.0,220.0,258.0,,False,HYPERSOFT,1.0,True,Racing Point,0 days 00:26:57.777000,2018-09-15 13:11:57.828,1,,False,,False,False
2018,0 days 00:34:27.350000,OCO,31,0 days 00:01:51.552000,7.0,2.0,,,0 days 00:00:26.935000,0 days 00:00:38.222000,0 days 00:00:46.395000,0 days 00:33:02.733000,0 days 00:33:40.955000,0 days 00:34:27.350000,318.0,252.0,224.0,305.0,False,HYPERSOFT,2.0,True,Racing Point,0 days 00:32:35.798000,2018-09-15 13:17:35.849,12,,False,,False,True
2018,0 days 00:36:39.032000,OCO,31,0 days 00:02:11.682000,8.0,2.0,,0 days 00:36:31.287000,0 days 00:00:32.212000,0 days 00:00:46.691000,0 days 00:00:52.779000,0 days 00:34:59.562000,0 days 00:35:46.253000,0 days 00:36:39.032000,276.0,188.0,,260.0,False,HYPERSOFT,3.0,True,Racing Point,0 days 00:34:27.350000,2018-09-15 13:19:27.401,1,,False,,False,False
2018,0 days 00:44:29.485000,OCO,31,,9.0,3.0,0 days 00:42:15.880000,,,0 days 00:00:48.792000,0 days 00:00:50.550000,,0 days 00:43:38.935000,0 days 00:44:29.518000,236.0,253.0,259.0,,False,HYPERSOFT,1.0,True,Racing Point,0 days 00:36:39.032000,2018-09-15 13:21:39.083,1,,False,,False,False
2018,0 days 00:46:08.166000,OCO,31,0 days 00:01:38.681000,10.0,3.0,,,0 days 00:00:26.861000,0 days 00:00:38.038000,0 days 00:00:33.782000,0 days 00:44:56.346000,0 days 00:45:34.384000,0 days 00:46:08.166000,316.0,278.0,261.0,306.0,True,HYPERSOFT,2.0,True,Racing Point,0 days 00:44:29.485000,2018-09-15 13:29:29.536,1,,False,,False,True
2018,0 days 00:48:12.113000,OCO,31,0 days 00:02:03.947000,11.0,3.0,,0 days 00:48:04.347000,0 days 00:00:31.597000,0 days 00:00:45.294000,0 days 00:00:47.056000,0 days 00:46:39.763000,0 days 00:47:25.057000,0 days 00:48:12.113000,256.0,252.0,,263.0,False,HYPERSOFT,3.0,True,Racing Point,0 days 00:46:08.166000,2018-09-15 13:31:08.217,1,,False,,False,False
2018,0 days 00:53:55.748000,OCO,31,,12.0,4.0,0 days 00:51:44.003000,,,0 days 00:00:51.682000,0 days 00:00:46.722000,,0 days 00:53:09.026000,0 days 00:53:55.780000,240.0,221.0,260.0,,False,HYPERSOFT,1.0,True,Racing Point,0 days 00:48:12.113000,2018-09-15 13:33:12.164,1,,False,,False,False
2018,0 days 00:55:34.282000,OCO,31,0 days 00:01:38.534000,13.0,4.0,,,0 days 00:00:26.853000,0 days 00:00:38.035000,0 days 00:00:33.646000,0 days 00:54:22.601000,0 days 00:55:00.636000,0 days 00:55:34.282000,316.0,277.0,260.0,305.0,True,HYPERSOFT,2.0,True,Racing Point,0 days 00:53:55.748000,2018-09-15 13:38:55.799,1,,False,,False,True
2018,0 days 00:57:47.303000,OCO,31,0 days 00:02:13.021000,14.0,4.0,,0 days 00:57:39.531000,0 days 00:00:31.935000,0 days 00:00:47.771000,0 days 00:00:53.315000,0 days 00:56:06.217000,0 days 00:56:53.988000,0 days 00:57:47.303000,266.0,249.0,,258.0,False,HYPERSOFT,3.0,True,Racing Point,0 days 00:55:34.282000,2018-09-15 13:40:34.333,1,,False,,False,False
2018,0 days 01:05:24.206000,OCO,31,,15.0,4.0,0 days 01:03:14.414000,,,0 days 00:00:49.851000,0 days 00:00:47.773000,,0 days 01:04:36.502000,0 days 01:05:24.222000,237.0,129.0,260.0,,False,HYPERSOFT,4.0,True,Racing Point,0 days 00:57:47.303000,2018-09-15 13:42:47.354,1,,False,,False,False
2018,0 days 01:07:03.363000,OCO,31,0 days 00:01:39.157000,16.0,5.0,,,0 days 00:00:27.090000,0 days 00:00:38.331000,0 days 00:00:33.736000,0 days 01:05:51.296000,0 days 01:06:29.627000,0 days 01:07:03.363000,312.0,274.0,261.0,303.0,True,HYPERSOFT,4.0,False,Racing Point,0 days 01:05:24.206000,2018-09-15 13:50:24.257,1,,False,,False,True
2018,0 days 01:09:01.320000,OCO,31,0 days 00:01:57.957000,17.0,5.0,,0 days 01:08:53.550000,0 days 00:00:30.118000,0 days 00:00:42.682000,0 days 00:00:45.157000,0 days 01:07:33.481000,0 days 01:08:16.163000,0 days 01:09:01.320000,278.0,252.0,,294.0,False,HYPERSOFT,5.0,False,Racing Point,0 days 01:07:03.363000,2018-09-15 13:52:03.414,1,,False,,False,False
2018,0 days 01:14:12.880000,OCO,31,,18.0,6.0,0 days 01:11:37.799000,,,0 days 00:00:53.017000,0 days 00:01:07.390000,,0 days 01:13:05.490000,0 days 01:14:12.901000,228.0,219.0,256.0,,False,HYPERSOFT,1.0,True,Racing Point,0 days 01:09:01.320000,2018-09-15 13:54:01.371,1,,False,,False,False
2018,0 days 01:15:51.245000,OCO,31,0 days 00:01:38.365000,19.0,6.0,,,0 days 00:00:26.864000,0 days 00:00:37.867000,0 days 00:00:33.634000,0 days 01:14:39.744000,0 days 01:15:17.611000,0 days 01:15:51.245000,316.0,277.0,260.0,304.0,True,HYPERSOFT,2.0,True,Racing Point,0 days 01:14:12.880000,2018-09-15 13:59:12.931,1,,False,,False,True
2018,0 days 01:18:05.964000,OCO,31,,20.0,6.0,,0 days 01:18:05.964000,0 days 00:00:37.108000,0 days 00:00:48.452000,,0 days 01:16:28.601000,0 days 01:17:16.963000,,255.0,142.0,,250.0,False,HYPERSOFT,3.0,True,Racing Point,0 days 01:15:51.245000,2018-09-15 14:00:51.296,1,,False,,False,False
2018,0 days 00:18:54.247000,PER,11,,1.0,,0 days 00:16:42.371000,,,0 days 00:00:53.507000,0 days 00:00:45.421000,,0 days 00:18:08.826000,0 days 00:18:54.326000,268.0,247.0,255.0,,False,nan,,True,Racing Point,0 days 00:16:42.371000,2018-09-15 13:01:42.422,1,,False,,False,False
2018,0 days 00:20:33.366000,PER,11,0 days 00:01:39.119000,2.0,1.0,,,0 days 00:00:27.095000,0 days 00:00:38.098000,0 days 00:00:33.926000,0 days 00:19:21.342000,0 days 00:19:59.440000,0 days 00:20:33.366000,314.0,276.0,260.0,303.0,True,HYPERSOFT,1.0,True,Racing Point,0 days 00:18:54.247000,2018-09-15 13:03:54.298,1,,False,,False,True
2018,0 days 00:23:09.582000,PER,11,,3.0,1.0,,,0 days 00:00:42.358000,0 days 00:00:56.363000,0 days 00:00:57.498000,0 days 00:21:15.815000,0 days 00:22:12.084000,0 days 00:23:09.675000,163.0,218.0,255.0,200.0,False,HYPERSOFT,2.0,True,Racing Point,0 days 00:20:33.366000,2018-09-15 13:05:33.417,1,,False,,False,False
2018,0 days 00:24:49.183000,PER,11,0 days 00:01:39.601000,4.0,1.0,,,0 days 00:00:27.340000,0 days 00:00:38.314000,0 days 00:00:33.947000,0 days 00:23:36.922000,0 days 00:24:15.236000,0 days 00:24:49.183000,315.0,272.0,255.0,304.0,False,HYPERSOFT,3.0,True,Racing Point,0 days 00:23:09.582000,2018-09-15 13:08:09.633,1,,False,,False,True
2018,0 days 00:26:54.188000,PER,11,0 days 00:02:05.005000,5.0,1.0,,0 days 00:26:46.291000,0 days 00:00:32.002000,0 days 00:00:44.157000,0 days 00:00:48.846000,0 days 00:25:21.185000,0 days 00:26:05.342000,0 days 00:26:54.188000,275.0,253.0,,202.0,False,HYPERSOFT,4.0,True,Racing Point,0 days 00:24:49.183000,2018-09-15 13:09:49.234,1,,False,,False,False
2018,0 days 00:32:27.761000,PER,11,,6.0,2.0,0 days 00:30:12.151000,,,0 days 00:00:52.777000,0 days 00:00:49.668000,,0 days 00:31:38.227000,0 days 00:32:27.844000,257.0,233.0,258.0,,False,HYPERSOFT,1.0,True,Racing Point,0 days 00:26:54.188000,2018-09-15 13:11:54.239,1,,False,,False,False
2018,0 days 00:34:06.575000,PER,11,0 days 00:01:38.814000,7.0,2.0,,,0 days 00:00:27.015000,0 days 00:00:37.959000,0 days 00:00:33.840000,0 days 00:32:54.776000,0 days 00:33:32.735000,0 days 00:34:06.575000,314.0,276.0,261.0,307.0,True,HYPERSOFT,2.0,True,Racing Point,0 days 00:32:27.761000,2018-09-15 13:17:27.812,12,,False,,False,True
2018,0 days 00:36:15.493000,PER,11,0 days 00:02:08.918000,8.0,2.0,,0 days 00:36:07.801000,0 days 00:00:35.790000,0 days 00:00:45.352000,0 days 00:00:47.776000,0 days 00:34:42.365000,0 days 00:35:27.717000,0 days 00:36:15.493000,233.0,253.0,,199.0,False,HYPERSOFT,3.0,True,Racing Point,0 days 00:34:06.575000,2018-09-15 13:19:06.626,1,,False,,False,False
2018,0 days 00:44:15.505000,PER,11,,9.0,3.0,0 days 00:41:55.813000,,,0 days 00:00:55.676000,0 days 00:00:51.063000,,0 days 00:43:24.481000,0 days 00:44:15.624000,270.0,198.0,259.0,,False,HYPERSOFT,1.0,True,Racing Point,0 days 00:36:15.493000,2018-09-15 13:21:15.544,1,,False,,False,False
